id	topic_id	thread_id	type	formula
q_288	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><divide/><apply><times/><ci>𝑛</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">2</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">3</cn></apply></apply><cn type=""integer"">12</cn></apply><cn type=""integer"">2</cn></apply></math>"
q_289	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑛</ci><cn type=""integer"">2</cn></apply></math>"
q_290	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑐</ci><ci>𝑛</ci></apply><apply><plus/><cn type=""integer"">1</cn><cn type=""integer"">4</cn></apply></apply><apply><eq/><cn type=""integer"">5</cn></apply></apply></math>"
q_291	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><divide/><apply><times/><ci>𝑛</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">2</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">3</cn></apply></apply><cn type=""integer"">24</cn></apply><cn type=""integer"">5</cn></apply></math>"
q_292	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑛</ci><cn type=""integer"">3</cn></apply></math>"
q_293	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑐</ci><ci>𝑛</ci></apply><apply><plus/><cn type=""integer"">1</cn><cn type=""integer"">4</cn><cn type=""integer"">10</cn></apply></apply><apply><eq/><cn type=""integer"">15</cn></apply></apply></math>"
q_294	A.322	4182890	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><divide/><apply><times/><ci>𝑛</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">2</cn></apply><apply><plus/><ci>𝑛</ci><cn type=""integer"">3</cn></apply></apply><cn type=""integer"">24</cn></apply><apply><divide/><cn type=""integer"">360</cn><cn type=""integer"">24</cn></apply></apply><apply><eq/><cn type=""integer"">15</cn></apply></apply></math>"
q_295	A.323	4181152	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>¯</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply></apply></math>"
q_296	A.323	4181152	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><divide/><apply><times/><ci>ℝ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><ci>𝑥</ci></apply></apply><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">4</cn></apply><cn type=""integer"">1</cn></apply></apply><times/></apply></math>"
q_297	A.323	4181152	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>¯</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply></apply></math>"
q_298	A.323	4181152	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><divide/><apply><times/><ci>ℝ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><ci>𝑥</ci></apply></apply><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">4</cn></apply><cn type=""integer"">1</cn></apply></apply><times/></apply></math>"
q_299	A.324	4180416	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><infinity/></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑚</ci><cn type=""integer"">1</cn></apply></apply><infinity/></apply><apply><divide/><cn type=""integer"">1</cn><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑛</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑚</ci><cn type=""integer"">2</cn></apply></apply></apply></apply></apply></math>"
q_300	A.324	4180416	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑚</ci><cn type=""integer"">1</cn></apply></apply><infinity/></apply><apply><divide/><cn type=""integer"">1</cn><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑚</ci><cn type=""integer"">2</cn></apply></apply></apply></apply><apply><times/><apply><divide/><cn type=""integer"">1</cn><apply><times/><cn type=""integer"">2</cn><ci>𝑥</ci></apply></apply><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><minus/><apply><times/><ci>𝜋</ci><apply><csymbol cd=""latexml"">hyperbolic-cotangent</csymbol><apply><times/><ci>𝜋</ci><ci>𝑥</ci></apply></apply></apply><apply><divide/><cn type=""integer"">1</cn><ci>𝑥</ci></apply></apply></apply></apply></apply></math>"
q_301	A.324	4180416	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><infinity/></apply><apply><times/><apply><divide/><cn type=""integer"">1</cn><apply><times/><cn type=""integer"">2</cn><ci>𝑛</ci></apply></apply><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><minus/><apply><times/><ci>𝜋</ci><apply><csymbol cd=""latexml"">hyperbolic-cotangent</csymbol><apply><times/><ci>𝜋</ci><ci>𝑛</ci></apply></apply></apply><apply><divide/><cn type=""integer"">1</cn><ci>𝑛</ci></apply></apply></apply></apply></apply></math>"
q_302	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑚</ci></math>"
q_303	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">2</cn></apply><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">3</cn></apply><ci>…</ci><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><ci>𝑛</ci></apply></list></math>"
q_304	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">2</cn></apply></math>"
q_305	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">2</cn></math>"
q_306	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">3</cn></apply></math>"
q_307	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">3</cn></math>"
q_308	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑚</ci></math>"
q_309	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></math>"
q_310	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">2</cn></apply><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><cn type=""integer"">3</cn></apply><ci>…</ci><apply><plus/><apply><factorial/><ci>𝑛</ci></apply><ci>𝑛</ci></apply></list></math>"
q_311	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></math>"
q_312	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><apply><plus/><apply><factorial/><cn type=""integer"">4</cn></apply><cn type=""integer"">2</cn></apply><apply><plus/><apply><factorial/><cn type=""integer"">4</cn></apply><cn type=""integer"">3</cn></apply><apply><plus/><apply><factorial/><cn type=""integer"">4</cn></apply><cn type=""integer"">4</cn></apply></list></math>"
q_313	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>→</ci></math>"
q_314	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><cn type=""integer"">26</cn><cn type=""integer"">27</cn><cn type=""integer"">28</cn></list></math>"
q_315	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><cn type=""integer"">8</cn><cn type=""integer"">9</cn><cn type=""integer"">10</cn></list></math>"
q_316	A.325	4180188	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><cn type=""integer"">14</cn><cn type=""integer"">15</cn><cn type=""integer"">16</cn></list></math>"
q_317	A.326	4179813	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑃</ci></math>"
q_318	A.326	4179813	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝐹</ci><apply><csymbol cd=""latexml"">direct-sum</csymbol><ci>𝑃</ci><ci>𝑇</ci></apply></apply></math>"
q_319	A.326	4179813	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑇</ci></math>"
q_320	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝐴</ci><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">2</cn></apply><apply><determinant/><apply><csymbol cd=""latexml"">matrix</csymbol><matrix><matrixrow><cn type=""integer"">1</cn><cn type=""integer"">1</cn><cn type=""integer"">1</cn></matrixrow><matrixrow><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><cn type=""integer"">3</cn></apply></matrixrow><matrixrow><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑦</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑦</ci><cn type=""integer"">3</cn></apply></matrixrow></matrix></apply></apply></apply></apply></math>"
q_321	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝐴</ci><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">2</cn></apply><apply><determinant/><apply><csymbol cd=""latexml"">matrix</csymbol><matrix><matrixrow><cn type=""integer"">1</cn><cn type=""integer"">1</cn><cn type=""integer"">1</cn></matrixrow><matrixrow><ci>𝑥</ci><ci>𝑦</ci><ci>𝑧</ci></matrixrow><matrixrow><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply></matrixrow></matrix></apply></apply></apply></apply></math>"
q_322	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">3</cn></apply><ci>𝑏</ci><ci>ℎ</ci></apply><apply><times/><apply><times/><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">3</cn></apply><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">2</cn></apply></apply><apply><minus/><ci>𝑥</ci><ci>𝑦</ci></apply><apply><minus/><ci>𝑦</ci><ci>𝑧</ci></apply><apply><minus/><ci>𝑧</ci><ci>𝑥</ci></apply></apply><cn type=""integer"">1</cn></apply></apply></math>"
q_323	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><csymbol cd=""latexml"">absent</csymbol><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">6</cn></apply><apply><minus/><ci>𝑥</ci><ci>𝑦</ci></apply><apply><minus/><ci>𝑦</ci><ci>𝑧</ci></apply><apply><minus/><ci>𝑧</ci><ci>𝑥</ci></apply></apply></apply></math>"
q_324	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><cn type=""integer"">3</cn><cn type=""integer"">3</cn></apply></math>"
q_325	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><determinant/><apply><csymbol cd=""latexml"">matrix</csymbol><matrix><matrixrow><cn type=""integer"">1</cn><cn type=""integer"">1</cn><cn type=""integer"">1</cn></matrixrow><matrixrow><ci>𝑥</ci><ci>𝑦</ci><ci>𝑧</ci></matrixrow><matrixrow><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply></matrixrow></matrix></apply></apply></math>"
q_326	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><list><vector><cn type=""integer"">1</cn><ci>𝑥</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></vector><vector><cn type=""integer"">1</cn><ci>𝑦</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply></vector></list></math>"
q_327	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><vector><cn type=""integer"">1</cn><ci>𝑧</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply></vector></math>"
q_328	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""latexml"">delimited-[]</csymbol><cn type=""integer"">1</cn></apply></apply></math>"
q_329	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><apply><minus/><ci>𝑥</ci><ci>𝑦</ci></apply><apply><minus/><ci>𝑦</ci><ci>𝑧</ci></apply><apply><minus/><ci>𝑧</ci><ci>𝑥</ci></apply></apply></math>"
q_330	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><csymbol cd=""latexml"">absent</csymbol><apply><minus/><apply><plus/><apply><minus/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply></apply><apply><times/><ci>𝑧</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></apply><apply><times/><ci>𝑥</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply></apply></apply></apply></math>"
q_331	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><csymbol cd=""latexml"">absent</csymbol><apply><minus/><apply><plus/><apply><minus/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply></apply></apply><apply><times/><ci>𝑥</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></apply><apply><times/><ci>𝑧</ci><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></apply></apply></math>"
q_332	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply></math>"
q_333	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></math>"
q_334	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><csymbol cd=""latexml"">absent</csymbol><apply><plus/><apply><times/><apply><minus/><ci>𝑦</ci><ci>𝑥</ci></apply><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply><apply><times/><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply><apply><minus/><ci>𝑥</ci><ci>𝑧</ci></apply></apply></apply></apply></math>"
q_335	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑧</ci><cn type=""integer"">2</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></math>"
