id	topic_id	thread_id	type	opt
q_263	A.32	3103759	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""Empty(x)\iff\not\exists y(y\in x)"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <csymbol cd=""unknown"">E</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <csymbol cd=""unknown"">t</csymbol>     <csymbol cd=""unknown"">y</csymbol>     <cerror>       <csymbol cd=""ambiguous"">fragments</csymbol>       <ci>(</ci>       <csymbol cd=""unknown"">x</csymbol>       <ci>)</ci>     </cerror>     <csymbol cd=""latexml"">iff</csymbol>     <csymbol cd=""latexml"">not-exists</csymbol>     <csymbol cd=""unknown"">y</csymbol>     <cerror>       <csymbol cd=""ambiguous"">fragments</csymbol>       <ci>(</ci>       <csymbol cd=""unknown"">y</csymbol>       <in/>       <csymbol cd=""unknown"">x</csymbol>       <ci>)</ci>     </cerror>   </cerror> </math> "
q_264	A.33	3170416	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(t,x)"" display=""block"">   <apply>     <times/>     <ci>𝑓</ci>     <interval closure=""open"">       <ci>𝑡</ci>       <ci>𝑥</ci>     </interval>   </apply> </math> "
q_265	A.33	3170416	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f"" display=""block"">   <ci>𝑓</ci> </math> "
q_266	A.33	3170416	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{\partial^{3}f}{\partial t^{3}}"" display=""block"">   <apply>     <divide/>     <apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <partialdiff/>         <cn type=""integer"">3</cn>       </apply>       <ci>𝑓</ci>     </apply>     <apply>       <partialdiff/>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <ci>𝑡</ci>         <cn type=""integer"">3</cn>       </apply>     </apply>   </apply> </math> "
q_267	A.33	3170416	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{\partial^{3}f}{\partial x^{3}}"" display=""block"">   <apply>     <divide/>     <apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <partialdiff/>         <cn type=""integer"">3</cn>       </apply>       <ci>𝑓</ci>     </apply>     <apply>       <partialdiff/>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <ci>𝑥</ci>         <cn type=""integer"">3</cn>       </apply>     </apply>   </apply> </math> "
q_268	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\align*a\uparrow b&amp;amp;=a^{b}\\&#10;a\uparrow^{n}b&amp;amp;=\underbrace{a\uparrow^{n-1}(a\uparrow^{n-1}(\dots(a%&#10;\uparrow^{n-1}a)\dots))}_{b\text{copiesof}a}"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <mtext>{align*}</mtext>     <csymbol cd=""unknown"">a</csymbol>     <ci>↑</ci>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <eq/>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <ci>𝑎</ci>       <ci>𝑏</ci>     </apply>     <csymbol cd=""unknown"">a</csymbol>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <ci>↑</ci>       <ci>𝑛</ci>     </apply>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <eq/>     <apply>       <csymbol cd=""ambiguous"">subscript</csymbol>       <apply>         <ci>⏟</ci>         <cerror>           <csymbol cd=""ambiguous"">fragments</csymbol>           <csymbol cd=""unknown"">a</csymbol>           <apply>             <csymbol cd=""ambiguous"">superscript</csymbol>             <ci>↑</ci>             <apply>               <minus/>               <ci>𝑛</ci>               <cn type=""integer"">1</cn>             </apply>           </apply>           <cerror>             <csymbol cd=""ambiguous"">fragments</csymbol>             <ci>(</ci>             <csymbol cd=""unknown"">a</csymbol>             <apply>               <csymbol cd=""ambiguous"">superscript</csymbol>               <ci>↑</ci>               <apply>                 <minus/>                 <ci>𝑛</ci>                 <cn type=""integer"">1</cn>               </apply>             </apply>             <cerror>               <csymbol cd=""ambiguous"">fragments</csymbol>               <ci>(</ci>               <ci>…</ci>               <cerror>                 <csymbol cd=""ambiguous"">fragments</csymbol>                 <ci>(</ci>                 <csymbol cd=""unknown"">a</csymbol>                 <apply>                   <csymbol cd=""ambiguous"">superscript</csymbol>                   <ci>↑</ci>                   <apply>                     <minus/>                     <ci>𝑛</ci>                     <cn type=""integer"">1</cn>                   </apply>                 </apply>                 <csymbol cd=""unknown"">a</csymbol>                 <ci>)</ci>               </cerror>               <ci>…</ci>               <ci>)</ci>             </cerror>             <ci>)</ci>           </cerror>         </cerror>       </apply>       <apply>         <times/>         <ci>𝑏</ci>         <mtext>\text</mtext>         <ci>𝑐</ci>         <ci>𝑜</ci>         <ci>𝑝</ci>         <ci>𝑖</ci>         <ci>𝑒</ci>         <ci>𝑠</ci>         <ci>𝑜</ci>         <ci>𝑓</ci>         <ci>𝑎</ci>       </apply>     </apply>   </cerror> </math> "
q_269	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b&amp;gt;0"" display=""block"">   <list>     <ci>𝑎</ci>     <apply>       <times/>       <ci>𝑏</ci>       <ci>&amp;</ci>       <ci>𝑔</ci>       <ci>𝑡</ci>     </apply>     <cn type=""integer"">0</cn>   </list> </math> "
q_270	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\uparrow b"" display=""block"">   <apply>     <ci>↑</ci>     <ci>𝑎</ci>     <ci>𝑏</ci>   </apply> </math> "
q_271	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\align*a\;b&amp;amp;=a\cdot b\\&#10;a\downarrow b&amp;amp;=a+b\\&#10;a\downarrow\downarrow b&amp;amp;=\text{seebelow}\\&#10;\vdots"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <mtext>{align*}</mtext>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <eq/>     <csymbol cd=""unknown"">a</csymbol>     <ci>⋅</ci>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <eq/>     <csymbol cd=""unknown"">a</csymbol>     <plus/>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <eq/>     <mtext>\text</mtext>     <csymbol cd=""unknown"">s</csymbol>     <csymbol cd=""unknown"">e</csymbol>     <csymbol cd=""unknown"">e</csymbol>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">e</csymbol>     <csymbol cd=""unknown"">l</csymbol>     <csymbol cd=""unknown"">o</csymbol>     <csymbol cd=""unknown"">w</csymbol>     <ci>⋮</ci>   </cerror> </math> "
q_272	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\downarrow\downarrow\downarrow b"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <ci>↓</ci>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>   </cerror> </math> "
q_273	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\;b"" display=""block"">   <apply>     <times/>     <ci>𝑎</ci>     <ci>𝑏</ci>   </apply> </math> "
q_274	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\downarrow^{n}b"" display=""block"">   <apply>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <ci>↓</ci>       <ci>𝑛</ci>     </apply>     <ci>𝑎</ci>     <ci>𝑏</ci>   </apply> </math> "
q_275	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\geq 3"" display=""block"">   <apply>     <geq/>     <ci>𝑛</ci>     <cn type=""integer"">3</cn>   </apply> </math> "
q_276	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\downarrow\downarrow b=a+1"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>     <eq/>     <csymbol cd=""unknown"">a</csymbol>     <plus/>     <cn type=""integer"">1</cn>   </cerror> </math> "
q_277	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""b+1"" display=""block"">   <apply>     <plus/>     <ci>𝑏</ci>     <cn type=""integer"">1</cn>   </apply> </math> "
q_278	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\uparrow^{n}b"" display=""block"">   <apply>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <ci>↑</ci>       <ci>𝑛</ci>     </apply>     <ci>𝑎</ci>     <ci>𝑏</ci>   </apply> </math> "
q_279	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\leq 0"" display=""block"">   <apply>     <leq/>     <ci>𝑛</ci>     <cn type=""integer"">0</cn>   </apply> </math> "
q_280	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\downarrow\downarrow b=b+1"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>     <eq/>     <csymbol cd=""unknown"">b</csymbol>     <plus/>     <cn type=""integer"">1</cn>   </cerror> </math> "
q_281	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\downarrow b=a+b-1"" display=""block"">   <apply>     <and/>     <apply>       <ci>↓</ci>       <ci>𝑎</ci>       <ci>𝑏</ci>     </apply>     <apply>       <eq/>       <share href=""#Ex1.m1.sh1""/>       <apply>         <minus/>         <apply>           <plus/>           <ci>𝑎</ci>           <ci>𝑏</ci>         </apply>         <cn type=""integer"">1</cn>       </apply>     </apply>   </apply> </math> "
q_282	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""4\downarrow 3=4\downarrow\downarrow(4\downarrow\downarrow 4)=4\downarrow%&#10;\downarrow(4+1)=(4+1)+1=6=4+3-1"" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <cn type=""integer"">4</cn>     <ci>↓</ci>     <cn type=""integer"">3</cn>     <eq/>     <cn type=""integer"">4</cn>     <ci>↓</ci>     <ci>↓</ci>     <cerror>       <csymbol cd=""ambiguous"">fragments</csymbol>       <ci>(</ci>       <cn type=""integer"">4</cn>       <ci>↓</ci>       <ci>↓</ci>       <cn type=""integer"">4</cn>       <ci>)</ci>     </cerror>     <eq/>     <cn type=""integer"">4</cn>     <ci>↓</ci>     <ci>↓</ci>     <cerror>       <csymbol cd=""ambiguous"">fragments</csymbol>       <ci>(</ci>       <cn type=""integer"">4</cn>       <plus/>       <cn type=""integer"">1</cn>       <ci>)</ci>     </cerror>     <eq/>     <cerror>       <csymbol cd=""ambiguous"">fragments</csymbol>       <ci>(</ci>       <cn type=""integer"">4</cn>       <plus/>       <cn type=""integer"">1</cn>       <ci>)</ci>     </cerror>     <plus/>     <cn type=""integer"">1</cn>     <eq/>     <cn type=""integer"">6</cn>     <eq/>     <cn type=""integer"">4</cn>     <plus/>     <cn type=""integer"">3</cn>     <minus/>     <cn type=""integer"">1</cn>   </cerror> </math> "
q_283	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\align*a\downarrow\downarrow b=\cases{b}+1&amp;amp;\text{if}a&amp;lt;b\\&#10;b+2&amp;amp;\text{if}a=b."" display=""block"">   <cerror>     <csymbol cd=""ambiguous"">fragments</csymbol>     <mtext>{align*}</mtext>     <csymbol cd=""unknown"">a</csymbol>     <ci>↓</ci>     <ci>↓</ci>     <csymbol cd=""unknown"">b</csymbol>     <eq/>     <apply>       <csymbol cd=""latexml"">cases</csymbol>       <ci>𝑏</ci>       <mtext>         <text xmlns=""http://dlmf.nist.gov/LaTeXML"" font=""italic"">otherwise</text>       </mtext>     </apply>     <plus/>     <cn type=""integer"">1</cn>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <mtext>\text</mtext>     <csymbol cd=""unknown"">i</csymbol>     <csymbol cd=""unknown"">f</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">l</csymbol>     <csymbol cd=""unknown"">t</csymbol>     <ci>;</ci>     <csymbol cd=""unknown"">b</csymbol>     <csymbol cd=""unknown"">b</csymbol>     <plus/>     <cn type=""integer"">2</cn>     <csymbol cd=""unknown"">&amp;</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <csymbol cd=""unknown"">m</csymbol>     <csymbol cd=""unknown"">p</csymbol>     <ci>;</ci>     <mtext>\text</mtext>     <csymbol cd=""unknown"">i</csymbol>     <csymbol cd=""unknown"">f</csymbol>     <csymbol cd=""unknown"">a</csymbol>     <eq/>     <csymbol cd=""unknown"">b</csymbol>     <ci>.</ci>   </cerror> </math> "
q_284	A.34	3194414	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a&amp;gt;b"" display=""block"">   <list>     <apply>       <times/>       <ci>𝑎</ci>       <ci>&amp;</ci>       <ci>𝑔</ci>       <ci>𝑡</ci>     </apply>     <ci>𝑏</ci>   </list> </math> "
